user_id,reward_date,reward_amount
41356,2025-01-05,3500
41357,2024-05-26,8300
41358,2024-04-19,1300
41360,2024-09-05,6000
41370,2024-01-19,5600
41371,2024-04-25,8800
41373,2024-06-12,5700
41374,2024-04-24,2100
41378,2024-08-24,2400
41379,2025-01-05,4000
41380,2024-01-21,1700
41381,2024-03-05,4300
41383,2024-06-14,3400
41385,2024-06-30,5100
41386,2024-12-08,1500
41387,2024-01-07,2400
41388,2024-05-18,5300
41389,2024-10-07,7800
41390,2024-03-05,9600
41391,2024-02-02,5600
41392,2024-08-25,1000
41396,2024-07-14,2000
41397,2024-09-29,4600
41398,2024-04-04,3000
41399,2024-02-09,5300
41400,2024-03-11,7100
41401,2024-11-12,3200
41402,2024-09-20,4300
41403,2024-03-17,9800
41408,2024-11-16,9500
41411,2024-02-12,3400
41412,2024-03-10,1400
41413,2024-11-09,1600
41414,2024-11-04,5100
41416,2024-08-08,3300
41419,2024-01-12,3400
41420,2024-01-29,3500
41423,2024-02-28,3300
41424,2024-12-16,8900
41425,2024-02-16,1600
41426,2024-09-08,2800
41432,2024-07-15,9600
41434,2024-12-14,1900
41435,2024-01-24,7400
41436,2024-10-07,5300
41439,2024-02-09,6400
41440,2024-06-14,9700
41441,2024-10-24,2200
41443,2024-04-13,1000
41446,2024-10-08,2400
41447,2024-10-20,6700
41448,2024-11-04,7900
41452,2024-08-31,8100
41455,2024-12-26,9800
41457,2024-05-17,2000
41458,2024-05-20,9900
41459,2024-11-15,8100
41461,2024-09-16,5100
41462,2024-04-14,8700
41464,2024-08-06,5300
41465,2024-06-16,1100
41466,2024-11-19,3400
41468,2024-08-30,3000
41469,2024-06-21,3600
41470,2024-08-07,2400
41474,2024-07-04,9200
41477,2024-11-21,4500
41480,2024-02-09,3500
41481,2024-03-18,3800
41484,2024-12-25,1500
41487,2024-07-11,7600
41489,2024-02-02,3400
41490,2024-05-20,8600
41491,2024-03-07,3200
41492,2024-07-16,1700
41493,2024-07-26,2000
41494,2024-09-21,4600
41495,2024-11-21,4900
41496,2024-06-23,8500
41497,2024-04-03,2000
41498,2024-05-08,7500
41499,2024-11-10,4000
41501,2024-08-19,7900
41502,2024-01-08,2500
41504,2024-08-12,4900
41505,2024-06-19,5300
41506,2024-07-07,5500
41507,2024-09-04,7900
41508,2024-03-30,8600
41510,2024-09-09,9100
41511,2024-07-22,8000
41512,2024-01-09,3700
41514,2024-08-22,8900
41526,2024-11-08,4000
41529,2024-09-19,5000
41530,2024-09-23,5300
41531,2024-03-12,8100
41532,2024-09-06,3600
41533,2024-04-13,5600
41536,2024-07-13,2900
41537,2024-10-29,7600
41538,2024-07-10,6200
41541,2024-01-24,5400
41543,2024-10-21,4400
41544,2024-04-04,7300
41547,2024-07-29,3000
41548,2024-01-26,1600
41552,2024-08-29,1300
41555,2024-02-27,1200
41557,2024-08-20,5800
41558,2024-11-14,8600
41559,2024-07-02,9600
41560,2024-08-30,4700
41563,2024-05-04,8000
41567,2024-08-25,9800
41569,2024-12-07,8800
41570,2024-10-27,7300
41571,2024-08-16,8300
41573,2024-02-25,2700
41574,2024-06-28,5000
41575,2024-04-23,2100
41576,2024-06-08,9200
41577,2024-09-01,6600
41580,2024-05-26,9600
41582,2024-06-10,6800
41583,2024-12-09,5500
41584,2024-09-17,2100
41585,2024-05-02,9300
41587,2024-08-19,7800
41588,2024-09-02,4600
41595,2024-11-09,9900
41596,2024-06-06,2700
41597,2024-10-22,7200
41598,2024-12-31,3100
41599,2024-09-23,6600
41601,2024-11-30,1900
41602,2024-05-09,7700
41603,2024-01-08,5900
41604,2025-01-03,9300
41605,2024-07-04,9400
41606,2024-10-17,8900
41607,2024-10-30,8800
41610,2024-07-19,1900
41611,2024-03-27,3500
41612,2024-02-17,1600
41613,2024-07-22,4500
41614,2024-02-18,2200
41617,2024-09-19,5300
41618,2024-11-17,3500
41619,2024-08-01,4100
41620,2024-06-05,6700
41621,2025-01-06,9700
41622,2024-01-13,1500
41623,2024-04-23,1600
41625,2024-05-14,4500
41626,2024-03-27,3200
41627,2024-04-12,1900
41629,2024-07-08,4500
41630,2024-05-27,1200
41633,2024-03-10,9500
41634,2024-10-28,3700
41637,2024-03-09,8400
41638,2024-10-22,8700
41639,2024-09-22,3700
41641,2024-04-28,7400
41643,2024-08-28,1600
41648,2024-03-14,9400
41649,2024-08-29,4600
41650,2024-03-07,4400
41651,2024-07-01,5800
41652,2024-09-16,5100
41653,2024-04-25,6400
41654,2024-09-03,3000
41658,2024-09-12,1200
41660,2024-10-23,3900
41661,2024-10-04,3700
41662,2024-10-19,2400
41663,2024-08-29,2800
41665,2024-05-09,1500
41666,2024-09-03,5500
41667,2024-02-24,5500
41668,2024-11-02,8100
41670,2024-08-21,1700
41671,2024-07-07,2200
41673,2024-09-29,2900
41677,2024-11-09,6700
41678,2024-11-24,2400
41679,2024-03-08,3200
41680,2024-04-25,3000
41681,2024-04-16,2400
41682,2024-12-13,2200
41683,2024-03-18,2500
41684,2024-03-04,2300
41685,2024-03-11,3900
41687,2024-11-26,4400
41688,2024-05-31,4000
41689,2024-02-23,9800
41690,2024-08-09,9900
41691,2024-03-25,1300
41692,2024-01-31,2000
41694,2024-11-17,2800
41695,2024-12-25,9700
41696,2024-06-29,1300
41698,2024-10-14,9400
41699,2024-03-12,6600
41701,2024-04-12,2700
41702,2024-12-21,8100
41703,2024-10-01,1400
41705,2024-02-09,1000
41706,2024-11-10,9300
41710,2024-06-27,2900
41711,2024-08-16,6000
41717,2024-03-21,3200
41719,2024-04-07,8800
41720,2024-06-09,4700
41721,2024-06-05,6900
41723,2024-10-10,6700
41724,2024-01-28,1100
41726,2024-07-27,1600
41727,2024-06-10,5300
41728,2024-04-14,2200
41729,2024-10-19,5500
41730,2024-02-22,4700
41735,2024-07-08,5100
41738,2024-05-15,2500
41740,2024-11-23,5500
41742,2024-08-18,9100
41743,2024-10-25,3300
41744,2024-02-22,9800
41745,2024-04-13,6900
41749,2024-01-10,7000
41750,2024-05-21,1300
41751,2024-01-06,8200
41752,2024-04-03,9400
41757,2024-07-24,1900
41759,2024-06-02,4000
41760,2024-10-01,5300
41761,2024-03-07,3800
41762,2024-02-17,5400
41764,2024-05-08,4800
41765,2024-06-09,1800
41767,2024-06-12,1800
41768,2024-01-05,6500
41769,2024-12-15,8200
41770,2024-01-11,5600
41771,2024-09-02,5000
41772,2024-04-30,6800
41773,2024-06-29,7200
41775,2024-06-06,1300
41776,2024-10-18,8300
41780,2024-02-25,1000
41782,2024-12-17,9600
41783,2024-06-30,1600
41784,2024-03-03,4000
41785,2024-08-02,6400
41786,2024-04-08,6900
41787,2024-06-25,4700
41790,2024-01-10,6200
41793,2024-02-09,2500
41794,2024-12-19,7400
41796,2024-10-04,9400
41797,2024-08-28,4200
41798,2024-11-09,5800
41799,2024-01-25,9700
41800,2024-02-15,9200
41802,2024-11-05,5700
41803,2024-06-23,5800
41805,2024-04-02,6900
41806,2024-08-30,6500
41807,2024-11-22,6000
41808,2024-05-05,4500
41809,2024-08-19,3200
41810,2024-05-07,9000
41813,2024-05-07,1600
41814,2024-06-11,3100
41816,2024-11-16,6100
41818,2024-07-01,1100
41819,2024-03-28,1300
41822,2024-04-09,2600
41823,2024-01-23,4500
41824,2024-11-28,4100
41825,2024-10-26,4700
41826,2024-11-01,1600
41827,2024-06-14,4100
41828,2024-10-07,5700
41829,2024-08-07,5200
41831,2024-11-12,5100
41832,2025-01-05,4500
41834,2024-10-13,5600
41835,2024-10-02,8100
41837,2024-11-16,7300
41838,2024-07-01,9900
41839,2024-03-15,9900
41841,2024-12-06,4200
41843,2024-10-19,3000
41844,2024-04-15,6600
41845,2024-12-14,3800
41846,2024-09-12,4500
41847,2024-08-03,1600
41848,2024-10-17,6200
41850,2024-11-28,7100
41852,2024-01-23,9800
41853,2024-02-17,2700
41855,2024-12-16,4700
41856,2024-04-28,9000
41858,2024-05-02,6900
41860,2024-10-07,7300
41861,2024-01-20,3100
41862,2024-03-25,8800
41864,2024-03-05,9500
41865,2024-10-07,5000
41866,2024-05-13,3100
41869,2024-04-18,6200
41870,2024-06-06,2000
41871,2024-11-14,4600
41872,2024-07-30,5200
41873,2024-01-20,7400
41874,2024-10-27,9600
41876,2024-12-12,7800
41878,2024-06-30,4100
41879,2024-02-04,2200
41880,2024-07-29,3900
41881,2024-07-05,7900
41883,2024-01-22,9700
41884,2024-11-23,8300
41885,2024-10-23,7100
41886,2024-08-21,1500
41887,2024-07-30,1500
41889,2024-03-01,1200
41890,2024-12-09,2500
41891,2024-04-19,7700
41892,2024-09-01,6400
41893,2024-08-13,6900
41895,2024-11-22,4100
41896,2024-04-24,4900
41897,2024-10-07,7600
41899,2024-02-06,5600
41900,2024-06-05,7100
41902,2024-05-01,6200
41903,2024-07-02,4100
41904,2024-07-01,8700
41906,2024-11-26,7200
41907,2024-03-08,8900
41908,2024-07-10,2000
41910,2024-04-26,1000
41911,2024-12-06,2200
41912,2024-01-09,6600
41914,2024-09-30,4400
41915,2024-04-08,2000
41917,2024-11-01,4000
41920,2024-03-02,1100
41921,2024-03-17,2900
41922,2024-04-10,1900
41923,2024-11-21,7600
41924,2024-10-15,2500
41926,2024-11-19,9500
41927,2024-02-04,6000
41928,2024-09-02,4800
41931,2024-10-08,5400
41933,2024-08-11,6300
41934,2024-06-12,8200
41936,2024-09-30,6100
41937,2024-10-28,5300
41938,2024-01-24,8300
41939,2024-05-25,7400
41941,2024-08-11,8000
41943,2024-09-17,3000
41944,2024-12-26,7000
41945,2024-05-24,4700
41946,2024-07-27,9000
41949,2024-05-26,6800
41950,2024-08-20,2900
41952,2024-08-03,7100
41953,2024-03-24,8900
41954,2024-07-11,4200
41956,2024-11-21,7100
41957,2024-10-10,9100
41958,2024-09-17,8400
41961,2024-02-16,1800
41962,2024-10-28,2800
41964,2024-10-11,4900
41965,2024-10-29,3900
41971,2024-03-07,4900
41972,2024-02-22,8800
41973,2024-03-15,1300
41975,2024-03-08,2500
41976,2024-09-30,5600
41977,2024-03-11,9000
41978,2024-12-28,1500
41979,2024-05-15,7500
41980,2024-06-04,9700
41981,2024-06-02,1500
41983,2024-03-25,5500
41985,2024-09-04,6000
41986,2024-03-29,1900
41987,2024-01-29,7900
41988,2024-10-12,8900
41989,2024-03-24,8700
41990,2024-11-29,7200
41991,2024-02-21,3900
41992,2024-08-14,7700
41993,2024-09-17,7100
41995,2024-04-30,7600
41996,2024-11-23,4200
41997,2024-10-14,9400
41998,2024-07-11,7500
42002,2024-12-01,8600
42005,2024-12-29,4800
42006,2024-03-31,8500
42007,2024-12-22,4200
42009,2024-01-24,2300
42011,2024-06-25,1700
42012,2024-11-05,5100
42013,2024-05-02,1100
42014,2024-05-02,8700
42016,2024-02-02,5000
42019,2024-01-26,1700
42021,2024-05-22,2500
42024,2024-08-18,6400
42026,2024-07-21,8500
42027,2024-05-24,3700
42028,2024-02-23,7200
42031,2024-12-06,3000
42033,2024-06-03,2100
42036,2024-12-22,8800
42037,2024-03-18,9800
42041,2024-07-27,9500
42042,2024-11-28,8700
42043,2024-09-13,5300
42045,2024-02-17,9200
42046,2024-12-06,2500
42047,2024-07-03,1800
42049,2024-09-27,9800
42050,2025-01-04,5300
42051,2024-11-18,2100
42054,2024-06-24,4500
42055,2024-04-01,2500
42056,2024-04-02,8900
42057,2024-05-28,2000
42058,2024-02-17,4600
42059,2024-03-11,7600
42063,2024-06-05,9500
42064,2024-04-05,6300
42066,2024-08-31,5900
42067,2024-11-14,1900
42068,2024-06-03,9900
42069,2024-07-21,4100
42071,2024-01-25,1500
42072,2024-05-16,5700
42073,2024-09-30,3600
42074,2024-09-11,9500
42076,2024-04-02,3800
42077,2024-09-07,5100
42078,2024-04-14,4800
42079,2024-10-31,2000
42080,2024-01-15,7300
42081,2024-03-18,7400
42082,2024-04-16,7500
42085,2024-11-22,1100
42087,2024-10-29,3400
42088,2024-11-15,6300
42090,2025-01-01,8100
42091,2024-11-14,5300
42092,2024-12-24,1400
42095,2024-12-14,7900
42096,2024-06-04,1500
42100,2024-10-20,2000
42101,2024-09-20,4800
42105,2024-01-07,1900
42107,2024-08-28,7600
42109,2024-03-16,2700
42110,2024-04-04,7100
42112,2024-09-26,2500
42113,2024-08-16,7900
42115,2024-10-07,1300
42118,2024-02-19,4000
42119,2025-01-03,3400
42120,2024-02-07,3700
42121,2024-10-04,8900
42123,2024-02-04,1300
42124,2024-01-17,4200
42125,2024-05-17,2700
42126,2024-10-24,6100
42127,2024-01-23,7800
42131,2024-02-02,2300
42133,2024-04-23,1300
42134,2024-02-16,6800
42138,2024-01-22,6900
42140,2024-06-20,2300
42141,2025-01-08,2200
42143,2024-05-11,8700
42145,2024-05-06,4700
42147,2024-02-02,1700
42148,2024-12-16,5600
42153,2024-01-06,7200
42154,2024-12-13,9900
42155,2024-10-05,4100
42157,2024-06-14,3900
42159,2024-09-12,3700
42160,2024-08-16,1100
42162,2024-05-21,8600
42163,2025-01-04,9600
42165,2024-02-05,5100
42168,2024-05-08,8100
42169,2024-10-10,3900
42170,2024-06-19,8900
42171,2024-01-15,8200
42172,2024-08-28,1900
42173,2024-04-05,5000
42177,2024-01-21,4800
42179,2024-07-26,8000
42181,2024-09-12,9400
42182,2024-10-27,6800
42184,2024-03-18,6100
42185,2024-02-16,6300
42187,2024-03-28,4100
42189,2024-08-30,7800
42190,2024-02-28,2600
42191,2025-01-04,3500
42193,2024-08-14,8100
42194,2024-11-05,8100
42195,2024-06-29,6100
42196,2024-10-22,1800
42198,2024-01-15,2800
42199,2024-12-19,6400
42200,2024-11-14,9200
42201,2024-12-17,6500
42202,2024-09-28,6300
42204,2024-03-19,3700
42206,2024-02-26,1200
42207,2024-03-25,8700
42208,2024-07-22,2200
42209,2024-09-12,9900
42210,2024-04-28,9200
42216,2024-01-29,1100
42217,2024-07-02,7100
42221,2024-01-28,4900
42222,2024-04-20,2100
42223,2024-03-29,1800
42224,2024-10-14,8200
42225,2024-07-12,4700
42227,2024-04-22,3500
42228,2024-07-14,7200
42229,2025-01-02,8000
42230,2024-05-17,6400
42231,2024-03-03,3100
42232,2024-07-04,4200
42233,2024-05-01,9800
42235,2024-06-27,8300
42236,2024-09-13,9200
42237,2024-12-04,6800
42240,2024-12-21,7300
42243,2024-11-03,5000
42244,2024-09-19,6300
42246,2024-06-17,1400
42249,2024-09-21,4200
42252,2024-08-04,2400
42253,2024-07-30,8200
42256,2024-10-06,4900
42260,2024-08-29,8900
42261,2024-03-01,2900
42262,2024-12-10,7400
42263,2024-05-23,5300
42264,2024-12-20,1400
42268,2024-10-20,1200
42272,2024-08-14,2600
42274,2024-12-06,8900
42276,2024-02-20,4400
42277,2024-07-12,6300
42278,2024-08-22,6400
42280,2024-04-14,2300
42281,2024-10-23,7500
42282,2024-10-25,8300
42283,2024-02-23,8100
42284,2024-01-11,8500
42287,2024-07-24,9600
42288,2024-10-25,3300
42289,2024-08-18,4100
42291,2024-01-14,3300
42293,2024-09-24,1000
42294,2024-10-08,1000
42298,2024-02-12,1900
42299,2024-09-07,1700
42300,2024-06-27,3600
42302,2024-07-30,3100
42303,2024-10-12,1200
42304,2024-04-30,4500
42306,2024-05-31,6100
42307,2024-10-13,3800
42308,2024-06-13,7900
42309,2024-03-11,3600
42310,2024-12-28,3600
42311,2024-07-05,2200
42312,2024-02-16,1800
42313,2024-09-09,8300
42314,2024-10-03,3400
42315,2024-07-06,2400
42316,2024-09-01,7400
42317,2024-03-09,6300
42318,2024-05-18,2600
42320,2024-05-28,5000
42321,2024-07-30,1900
42322,2024-06-16,4400
42325,2024-05-05,2400
42326,2024-02-27,3100
42328,2024-03-20,9900
42329,2024-09-19,1100
42331,2024-09-28,4700
42336,2024-01-26,8200
42337,2024-12-05,8100
42340,2024-07-11,3200
42342,2024-12-05,4600
42344,2024-07-30,3300
42345,2024-09-08,7500
42346,2024-02-05,6300
42347,2024-07-04,5000
42348,2024-11-29,2800
42349,2024-06-20,3800
42350,2024-02-03,7300
42352,2024-06-13,9800
42353,2024-03-31,1200
42354,2024-05-28,1800
42355,2024-05-07,1100
42356,2024-04-29,9800
42357,2024-02-09,6100
42359,2024-09-16,8200
42360,2024-08-18,7000
42361,2024-08-16,1500
42362,2024-06-01,3100
42364,2024-12-07,6900
42366,2024-02-02,3400
42367,2024-09-06,3100
42368,2024-03-29,6300
42369,2024-12-03,5100
42370,2024-09-06,9700
42371,2024-05-22,4000
42373,2024-09-12,7000
42375,2024-11-21,6500
42376,2024-01-10,5100
42377,2024-12-30,8500
42378,2024-03-08,2700
42379,2024-10-03,9700
42380,2024-01-18,5100
42383,2024-01-31,6100
42384,2024-06-14,4900
42387,2024-07-11,8700
42388,2024-10-18,3800
42389,2024-02-18,7600
42390,2024-02-08,6100
42393,2024-11-12,9600
42394,2024-08-01,4200
42397,2024-04-19,2000
42399,2024-04-27,8900
42400,2024-03-29,3100
42401,2024-08-24,6600
42402,2024-08-05,4100
42403,2024-08-15,4900
42404,2024-03-14,9400
42405,2024-10-21,8600
42406,2024-06-14,5500
42408,2025-01-02,7600
42413,2024-02-18,7500
42416,2024-06-11,9400
42417,2024-04-16,3600
42418,2024-09-06,3600
42421,2024-11-30,7100
42422,2024-08-09,7500
42424,2024-05-07,2400
42426,2024-06-26,6400
42428,2024-10-07,1000
42430,2025-01-01,6100
42431,2024-12-02,6900
42432,2024-01-26,6800
42434,2024-04-26,3700
42436,2024-04-29,1200
42437,2024-06-11,7700
42438,2024-01-21,8600
42439,2024-02-21,9200
42440,2024-02-10,7400
42441,2024-01-20,8400
42442,2024-07-02,4500
42443,2024-05-07,8600
42444,2024-12-11,2900
42446,2024-12-10,9600
42447,2024-02-03,1000
42448,2024-08-17,6500
42452,2024-12-18,8800
42453,2024-01-21,2800
42455,2024-06-26,8600
42456,2024-10-11,6600
42457,2024-12-17,5400
42459,2024-10-09,5600
42460,2024-10-01,1900
42462,2024-09-12,7900
42463,2024-01-17,4300
42464,2024-06-18,1800
42465,2024-10-19,9900
42466,2024-06-28,2400
42467,2024-11-18,7500
42469,2024-11-14,5700
42470,2024-02-25,1100
42471,2024-04-03,6300
42472,2024-01-15,7300
42473,2024-12-29,9900
42474,2024-04-01,7100
42477,2024-01-18,2900
42478,2024-04-08,4400
42480,2024-05-29,1300
42482,2024-09-13,3700
42487,2024-12-18,7800
42488,2024-02-14,1500
42491,2024-06-01,3800
42493,2024-09-11,8500
42494,2024-08-10,2400
42495,2024-02-18,8800
42496,2024-10-21,3500
42497,2024-06-15,3500
42500,2024-07-10,3300
42501,2024-01-30,6300
42503,2025-01-05,1200
42507,2024-05-21,2700
42508,2024-07-25,3800
42509,2024-06-26,4100
42510,2024-01-23,1000
42513,2024-07-01,2700
42515,2025-01-05,6300
42516,2024-12-12,2400
42517,2025-01-02,4900
42518,2024-01-12,5000
42519,2024-09-30,3200
42520,2024-04-16,7600
42523,2024-06-09,1800
42524,2024-06-23,5200
42525,2024-04-14,7000
42526,2024-04-22,8800
42527,2024-12-31,2000
42528,2024-11-29,9600
42530,2024-04-17,3100
42537,2024-03-18,7300
42538,2024-12-11,7800
42539,2024-07-14,1300
42541,2024-06-02,5300
42542,2024-08-10,5100
42543,2024-05-14,6700
42544,2024-09-17,8500
42545,2024-11-23,9800
42546,2024-10-10,5100
42547,2024-08-30,1700
42548,2024-07-14,8900
42549,2024-04-09,6600
42550,2024-06-21,3700
42551,2024-04-21,1000
42552,2024-12-12,6300
42553,2024-12-01,8900
42556,2024-09-18,1200
42557,2024-12-25,3200
42560,2024-07-11,8100
42561,2024-01-31,3400
42562,2024-01-21,2000
42563,2024-02-20,3700
42569,2024-05-01,2900
42571,2024-08-18,3900
42573,2024-09-03,8300
42574,2024-09-21,1500
42575,2024-03-08,4000
42576,2024-10-06,1000
42577,2024-09-28,6300
42578,2025-01-05,7500
42579,2024-12-06,2300
42581,2024-09-22,4600
42582,2024-12-15,7100
42583,2024-12-22,6400
42584,2024-11-04,2500
42587,2024-11-08,4400
42588,2024-04-07,3700
42591,2024-05-09,9100
42592,2024-04-28,7200
42595,2024-07-13,2300
42597,2025-01-02,6900
42598,2024-06-02,9300
42599,2024-07-23,4200
42601,2024-12-10,2600
42602,2024-05-16,6400
42603,2024-12-27,8100
42604,2024-04-24,8900
42605,2024-02-11,7400
42606,2024-03-15,4900
42608,2024-09-01,4600
42609,2024-07-10,5800
42610,2024-05-25,5700
42611,2024-08-01,1000
42613,2024-11-09,4000
42614,2024-09-26,2900
42616,2024-08-07,9300
42618,2024-04-21,6900
42619,2024-05-05,8900
42621,2024-12-03,4500
42623,2024-03-30,5400
42625,2024-08-31,5100
42627,2024-01-18,5400
42628,2024-06-24,5200
42629,2024-12-31,9100
42634,2024-11-16,9300
42636,2024-12-16,4500
42637,2024-05-07,9500
42640,2024-05-10,1900
42641,2024-05-12,7700
42644,2024-02-15,1400
42645,2024-08-24,3600
42647,2024-07-30,8100
42648,2024-12-12,3200
42650,2024-08-28,2300
42653,2024-02-28,5700
42655,2024-01-22,9600
42656,2024-08-25,5400
42659,2024-01-24,7800
42661,2024-04-13,4600
42664,2024-01-29,6600
42665,2024-04-21,4200
42669,2024-04-09,6100
42670,2024-10-03,8600
42672,2024-02-23,1900
42673,2024-04-07,1700
42674,2024-09-10,3000
42675,2024-05-08,8600
42676,2024-08-15,9200
42678,2024-06-21,7600
42681,2024-03-17,5900
42684,2024-12-24,9100
42685,2024-10-21,4900
42686,2024-03-01,2900
42687,2024-04-16,9700
42688,2024-01-31,3200
42689,2024-02-27,3000
42690,2024-04-04,7200
42691,2024-03-21,9100
42692,2024-03-25,3400
42695,2024-02-21,6500
42699,2024-03-08,1300
42701,2024-07-07,9400
42703,2024-01-28,3200
42704,2024-07-22,9200
42706,2024-08-12,2800
42707,2024-11-21,4000
42708,2024-11-15,7900
42712,2024-12-20,1800
42713,2024-10-27,5800
42714,2024-03-09,7200
42715,2024-04-20,7300
42716,2024-10-14,3700
42717,2024-06-25,9900
42719,2024-08-18,5300
42720,2024-02-13,5400
42724,2024-08-18,8800
42726,2024-03-16,6100
42728,2024-01-15,8300
42729,2024-12-07,4600
42730,2024-05-08,1000
42731,2024-02-06,3700
42732,2024-06-26,7300
42733,2024-02-01,7100
42736,2024-07-06,5700
42738,2024-09-04,8900
42740,2024-06-12,5900
42741,2024-08-31,6000
42742,2024-04-26,5700
42746,2024-04-04,4800
42747,2024-02-06,3000
42749,2024-07-21,6700
42750,2024-05-05,9700
42751,2024-12-27,8200
42754,2024-08-04,5000
42755,2024-03-18,5200
42756,2024-12-25,2200
42757,2024-11-23,9400
42760,2024-03-24,9000
42762,2024-01-31,7700
42763,2024-08-24,2200
42767,2024-09-19,1600
42768,2024-05-13,1600
42775,2025-01-02,2700
42776,2024-07-17,7600
42777,2024-05-08,9000
42779,2024-08-17,6400
42780,2024-04-02,9400
42782,2024-01-31,7300
42783,2024-08-16,3000
42785,2024-05-03,3200
42788,2024-10-07,8000
42791,2024-05-08,9000
42794,2024-02-08,5400
42796,2025-01-06,2400
42797,2024-12-25,2100
42798,2024-10-11,6700
42799,2024-06-28,8400
42800,2024-07-11,8100
42804,2024-01-21,7600
42805,2024-06-17,1800
42806,2024-06-29,5900
42807,2024-09-06,3900
42809,2024-11-14,8900
42810,2024-05-18,2200
42812,2024-07-30,2400
42813,2024-03-17,8100
42814,2024-05-28,7400
42817,2024-12-05,7700
42818,2024-08-17,5600
42823,2024-11-23,1200
42825,2024-01-27,9200
42826,2024-02-17,6600
42828,2024-04-04,6600
42831,2024-08-04,7600
42832,2024-06-06,1700
42835,2024-09-23,5100
42836,2024-09-17,2800
42838,2024-04-19,3800
42839,2024-10-26,4800
42840,2024-07-08,4700
42841,2024-01-24,2700
42842,2024-12-03,4300
42844,2024-08-06,7400
42847,2024-10-13,8800
42848,2024-07-21,4900
42850,2024-04-15,6300
42851,2024-03-16,3300
42852,2024-04-18,7800
42853,2024-04-24,4400
42855,2024-02-24,4400
42856,2024-10-14,7800
42858,2024-05-23,8800
42859,2024-04-24,5900
42861,2024-04-30,9600
42864,2024-08-19,1500
42866,2024-09-24,6400
42867,2024-10-27,8900
42868,2024-03-22,3800
42869,2025-01-06,7900
42870,2024-06-28,1200
42871,2024-09-26,5300
42872,2024-09-07,5400
42873,2024-07-29,1200
42875,2024-03-28,1400
42877,2024-02-24,6300
42878,2024-03-13,3400
42879,2024-09-26,9900
42880,2024-01-08,6600
42881,2024-11-26,8800
42883,2024-06-12,9300
42885,2024-02-23,9900
42889,2024-01-29,1400
42890,2024-05-05,4000
42891,2024-03-15,2000
42894,2024-07-06,6600
42895,2024-11-23,7400
42896,2024-03-10,8700
42897,2024-06-16,5200
42898,2024-09-19,6700
42899,2024-01-29,8300
42900,2024-05-20,7100
42901,2024-08-05,6300
42902,2024-05-20,4900
42904,2024-08-15,4700
42905,2024-05-23,3300
42907,2024-02-23,3600
42911,2024-11-09,5500
42913,2024-11-04,3200
42914,2024-07-18,8700
42915,2024-03-04,7900
42916,2024-08-18,8700
42918,2024-02-02,5500
42919,2024-05-03,9500
42920,2024-01-09,5500
42923,2024-08-24,8000
42924,2024-03-21,8500
42925,2024-01-20,5700
42927,2024-10-30,6300
42928,2024-06-02,5800
42929,2024-06-04,4000
42930,2024-06-26,8100
42934,2024-03-21,7500
42935,2024-03-15,5200
42936,2024-07-08,9800
42939,2024-08-16,9200
42940,2024-05-15,9300
42941,2024-09-19,9100
42942,2024-05-26,4000
42943,2024-12-30,9600
42944,2024-12-22,2600
42946,2024-12-19,9400
42947,2024-03-19,8600
42948,2024-10-07,4500
42950,2024-09-23,2300
42954,2024-03-22,1800
42955,2024-10-11,9800
42956,2024-09-08,8300
42958,2024-06-19,2600
42959,2024-03-01,7200
42960,2024-12-07,8800
42965,2024-05-24,3000
42966,2024-05-08,7700
42967,2024-07-31,3400
42970,2024-09-01,3300
42972,2024-02-23,6800
42973,2024-01-21,8500
42974,2024-10-08,5900
42979,2024-06-09,7200
42980,2024-10-04,6900
42981,2024-07-31,3600
42983,2024-03-02,4100
42984,2024-03-11,5900
42985,2024-08-07,8600
42989,2024-06-08,4600
42991,2024-11-18,3100
42992,2024-08-26,9200
42993,2024-06-15,5700
42995,2024-05-21,9700
42997,2024-05-15,4300
43001,2024-01-17,2500
43002,2024-03-09,8900
43004,2024-11-27,6200
43005,2024-08-16,8100
43006,2024-12-18,2800
43008,2024-06-01,1100
43010,2024-08-02,7500
43011,2024-07-17,4500
43012,2024-08-01,7600
43013,2024-08-04,6100
43015,2024-09-02,9800
43016,2024-12-22,6100
43018,2024-06-07,5500
43020,2024-01-09,3000
43021,2024-02-22,6100
43022,2024-02-05,9700
43023,2024-05-20,1900
43025,2024-08-21,8000
43027,2024-07-14,3700
43029,2024-11-06,7200
43031,2024-05-29,8300
43033,2024-03-16,9800
43034,2024-10-26,3000
43035,2024-07-26,9700
43036,2024-05-03,4900
43038,2024-03-06,7600
43039,2024-11-17,8600
43040,2024-08-14,5500
43042,2024-07-07,3600
43043,2024-02-17,2800
43044,2024-02-10,2000
43045,2024-12-05,9300
43047,2024-05-14,1200
43048,2024-12-15,5000
43051,2024-04-18,3200
43052,2024-08-01,1700
43054,2024-01-12,6900
43055,2024-09-02,9800
43056,2024-10-17,5500
43057,2024-08-16,8000
43059,2024-04-18,9500
43060,2024-03-20,1900
43061,2024-09-20,7300
43062,2024-03-15,2500
43063,2024-02-07,1800
43065,2024-10-09,3900
43066,2024-01-14,8500
43067,2024-04-22,2100
43068,2024-02-26,3800
43069,2024-10-07,2100
43070,2024-07-11,2400
43072,2024-10-09,8400
43075,2024-04-14,5400
43076,2024-08-08,9500
43077,2024-12-11,8800
43078,2024-01-24,6300
43079,2024-04-09,8100
43082,2024-08-30,6600
